0x3007: 'líng,yuán,xīng',
0x254AB: 'fū',
0x254AC: 'sǎn',
0x254AD: 'chù',
0x254AE: 'wěi',
0x254B0: 'fǔ',
0x254B1: 'kēng',
0x254B2: 'sì',
0x254B3: 'kàng',
0x254B5: 'yì',
0x254B6: 'huà',
0x254BE: 'yǔ',
0x254C3: 'lì',
0x254C6: 'lǐn',
0x254C7: 'dǔ',
0x254C8: 'è',
0x254CC: 'qiǎng',
0x254CD: 'dú',
0x254D0: 'jié',
0x254D1: 'chuò',
0x254D2: 'xiàn,kàn',
0x254D6: 'gǎo',
0x254EC: 'dào',
0x254F0: 'hōng',
0x254FB: 'zōng',
0x254FE: 'qì',
0x254FF: 'tuó',
0x25500: 'hōng',
0x25501: 'pǐ',
0x25502: 'gèng',
0x25504: 'niè',
0x25507: 'kōng',
0x2550A: 'zhǐ',
0x25511: 'xiǎo',
0x25521: 'shè',
0x25522: 'yú',
0x25523: 'jiāng',
0x25529: 'qǐ',
0x2552A: 'chěn',
0x2552B: 'sǎng',
0x2552D: 'suǒ',
0x2552E: 'qián',
0x2552F: 'huì',
0x25531: 'shàn',
0x25532: 'è',
0x2553B: 'qiū',
0x2553D: 'kè',
0x25540: 'wēng',
0x25541: 'zī',
0x25542: 'jí',
0x25547: 'dǎ',
0x25549: 'cuò',
0x2554D: 'lǒu',
0x2554E: 'kāng',
0x2554F: 'kuò',
0x25550: 'dí',
0x25551: 'qiē,jū',
0x25553: 'mò',
0x25556: 'guǒ',
0x25557: 'hōng',
0x25558: 'cháo,suǒ',
0x25559: 'hēi',
0x25562: 'cáo',
0x25563: 'zhé',
0x25566: 'gǔn',
0x25570: 'xū',
0x25571: 'péng,pēng',
0x25572: 'jué',
0x25575: 'gǎn',
0x25576: 'sī',
0x25578: 'suì',
0x25579: 'què',
0x2557B: 'wú,wǔ',
0x2557C: 'yán',
0x2557D: 'pèng',
0x2557E: 'xiǎo',
0x2557F: 'pān',
0x2558D: 'là',
0x25597: 'bèng',
0x25598: 'zhěn',
0x25599: 'jí',
0x2559C: 'jǐn',
0x2559D: 'lián',
0x2559E: 'kěn',
0x255A0: 'zhóu,dú',
0x255A8: 'zào',
0x255AA: 'lè',
0x255AB: 'qī',
0x255AC: 'bìng',
0x255B5: 'yǐn',
0x255B6: 'pīn',
0x255BB: 'sǒu',
0x255BC: 'lǜ',
0x255BE: 'dí',
0x255BF: 'dú',
0x255C0: 'liǎo',
0x255C1: 'zhuó',
0x255CA: 'chǎng',
0x255D2: 'chèn',
0x255D3: 'tà',
0x255D9: 'què',
0x255DA: 'dào',
0x255DD: 'rǎng',
0x255DF: 'pò',
0x255E6: 'zhōng',
0x255E7: 'xiē',
0x255EA: 'jiāng',
0x255EB: 'qú',
0x255EC: 'lěi',
0x255ED: 'cà',
0x255EE: 'quē',
0x255F5: 'xiàng',
0x255F6: 'lèi',
0x255FA: 'làn',
0x255FD: 'lán',
0x255FF: 'lǎ',
0x25601: 'lǎ',
0x25604: 'yù',
0x2560A: 'jiào',
0x2560B: 'qín',
0x2560C: 'jī',
0x2560F: 'gǎn',
0x25612: 'yì',
0x25620: 'yì',
0x25621: 'zhī',
0x25624: 'biǎo',
0x25625: 'shēng',
0x25626: 'jiù,shè',
0x2562B: 'hē',
0x2562C: 'fú',
0x2562E: 'jū',
0x25640: 'zuǒ',
0x25641: 'yí',
0x25646: 'xiàn,zhī',
0x25647: 'yí',
0x25649: 'sì,tái',
0x2564B: 'chuì',
0x2564E: 'mò',
0x25661: 'zhān',
0x25663: 'xún',
0x25666: 'rú',
0x25668: 'huò',
0x2566C: 'shāo',
0x25670: 'shòu',
0x2567E: 'yòu',
0x2567F: 'yù',
0x25682: 'jùn',
0x25689: 'zī',
0x2568A: 'lù',
0x2569A: 'chǐ',
0x2569B: 'kūn',
0x256A0: 'zhùn',
0x256A6: 'hóu',
0x256A9: 'xǔ',
0x256BE: 'zōng',
0x256BF: 'yìng',
0x256C2: 'zhū',
0x256C5: 'liù',
0x256D1: 'nù',
0x256D8: 'bì',
0x256DA: 'chì',
0x256DC: 'zǔ',
0x256DD: 'féng',
0x256DE: 'lù',
0x256DF: 'pǔ',
0x256E5: 'zhuàn',
0x256E7: 'zhé',
0x256E8: 'shī',
0x256E9: 'yǔ',
0x256EA: 'lù',
0x256EB: 'liáng',
0x256EF: 'jué',
0x256F0: 'liào',
0x256F1: 'bēng',
0x25703: 'yì',
0x25704: 'guān',
0x2570C: 'ǎo',
0x2570F: 'guì',
0x25710: 'mǐn',
0x25712: 'yǎn',
0x25713: 'lán',
0x25716: 'bó',
0x25719: 'zàn',
0x2571A: 'yǒu',
0x25725: 'yì',
0x25726: 'nǐ,xiǎn',
0x2572C: 'nǐ,xiǎn',
0x2572D: 'guǒ',
0x2572E: 'jùn',
0x25730: 'shī',
0x25732: 'xiǎn,jiǎn',
0x25734: 'qiān',
0x25735: 'què',
0x25736: 'kuí',
0x25740: 'shé',
0x25742: 'huò',
0x25744: 'wàn',
0x2574A: 'fèi',
0x2574B: 'fèi',
0x2574C: 'jī',
0x2574D: 'yù,wáng',
0x25751: 'zhī',
0x25752: 'guà',
0x25754: 'jié',
0x25755: 'máng',
0x25756: 'hé,xié',
0x25758: 'yǒu',
0x2575F: 'dù',
0x25760: 'sī,xiù',
0x25762: 'lì',
0x25765: 'jié',
0x25766: 'niǔ',
0x25767: 'bà',
0x25768: 'yú',
0x2576E: 'zhī',
0x25778: 'hé',
0x25779: 'kē',
0x2577E: 'dù,zhà',
0x2577F: 'jiā',
0x25781: 'chēn',
0x25783: 'chuì,shù',
0x25784: 'hé',
0x25785: 'zhǎi',
0x2578A: 'mèi',
0x2578D: 'hé',
0x2578E: 'zǐ',
0x2578F: 'zhú',
0x25792: 'tuó',
0x25798: 'zùn',
0x2579A: 'rú',
0x2579B: 'duò',
0x2579C: 'jiàng',
0x257A7: 'héng',
0x257A9: 'bēng,hé',
0x257AA: 'mò,mǐ',
0x257AF: 'zú',
0x257B2: 'biē',
0x257B4: 'kù',
0x257B5: 'jiá',
0x257BA: 'zhuō',
0x257BC: 'xiū',
0x257C3: 'hé',
0x257C5: 'qiāo',
0x257CD: 'fěi',
0x257CE: 'shēng',
0x257D2: 'zhuì',
0x257D3: 'kuǎn',
0x257D4: 'zè',
0x257D5: 'xiān',
0x257D7: 'bì',
0x257D8: 'yì',
0x257DA: 'chàng',
0x257EA: 'mào',
0x257F6: 'wǎn',
0x257FD: 'wū',
0x257FE: 'kū',
0x257FF: 'wǒ',
0x25800: 'xīng',
0x25801: 'kē',
0x25803: 'jiū',
0x25804: 'duān',
0x25805: 'huàn',
0x25808: 'zhì,jì',
0x25809: 'cè',
0x2580A: 'róu',
0x2580B: 'jí',
0x2580D: 'yè',
0x2581B: 'jīng',
0x2581C: 'yàng',
0x25821: 'zǒng',
0x25829: 'cǎn',
0x25831: 'sī',
0x25832: 'lì',
0x25833: 'gǔ',
0x25834: 'chàng',
0x25836: 'fěi',
0x25837: 'liú',
0x25839: 'jié',
0x2583A: 'yūn',
0x2583D: 'zhì',
0x25840: 'chóu',
0x25841: 'biē',
0x25852: 'jī',
0x2585C: 'luó,suì',
0x2585D: 'jiān,qiān',
0x2585F: 'chuāng',
0x25860: 'shuǎng',
0x25862: 'lǜ',
0x25863: 'jùn',
0x25864: 'jiào',
0x25866: 'tì,dì',
0x25867: 'zhā',
0x2586A: 'yì',
0x2586C: 'cōng',
0x2586D: 'něi',
0x2586E: 'jiā',
0x25874: 'jì',
0x2587D: 'ài',
0x25887: 'jiǎn',
0x2588A: 'bèn',
0x2588C: 'fán',
0x2588D: 'hù,suì',
0x2588E: 'zùn',
0x2588F: 'diàn',
0x25890: 'gāo',
0x25891: 'gǎo,hào',
0x25892: 'láo,lào',
0x25894: 'zhuó,zhào',
0x2589F: 'hù',
0x258A2: 'tuí',
0x258A6: 'bì',
0x258A7: 'jú,yì',
0x258AE: 'huá',
0x258B2: 'chéng',
0x258B6: 'kuài',
0x258B7: 'dāng',
0x258B8: 'gé',
0x258B9: 'xié',
0x258BB: 'jié',
0x258BD: 'cān',
0x258C6: 'zú',
0x258C8: 'pú',
0x258CB: 'shǔ',
0x258CC: 'bǔ',
0x258D7: 'níng',
0x258D8: 'yǎn',
0x258D9: 'zhòu,còng',
0x258DB: 'méng',
0x258DD: 'biǎn',
0x258DF: 'xiàng',
0x258E4: 'lù',
0x258E5: 'lí',
0x258E9: 'jì',
0x258EB: 'miè',
0x258EC: 'lèi',
0x258EE: 'zhì',
0x258EF: 'yōu',
0x258F0: 'biǎn',
0x258F8: 'mù',
0x258F9: 'ràn',
0x258FA: 'ràn',
0x25902: 'niǎo',
0x2590A: 'quán',
0x2590B: 'zhé',
0x25910: 'lèi,léi',
0x25917: 'dǎng',
0x25918: 'jué',
0x2591C: 'líng',
0x2591E: 'líng',
0x2591F: 'yán',
0x25923: 'yǎo',
0x25924: 'zhèn',
0x25925: 'qī',
0x25926: 'ài',
0x25928: 'nú',
0x25929: 'mǎng',
0x25931: 'kǎn,hān',
0x25933: 'jiū,cuàn',
0x25934: 'yǎn',
0x25935: 'miàn',
0x25937: 'yín',
0x25938: 'wán',
0x25939: 'yào,yǎo',
0x2593A: 'wā',
0x2593B: 'pí',
0x2593C: 'suì',
0x25945: 'kǒng',
0x25948: 'hóng,wòng',
0x2594A: 'mǐng',
0x2594B: 'líng',
0x2594C: 'yì,dié',
0x2594D: 'shēn,shèn',
0x2594F: 'zuò',
0x2595B: 'tū,bá',
0x2595D: 'yòng',
0x2595F: 'wà',
0x25960: 'guǐ',
0x25961: 'hòng',
0x25965: 'shì',
0x25967: 'xiòng',
0x25969: 'ā,xiàng',
0x25971: 'chéng',
0x25973: 'kēng',
0x25974: 'yì',
0x25975: 'yàng',
0x25976: 'tíng',
0x25977: 'dòu',
0x25978: 'chá',
0x25979: 'liù',
0x2597D: 'qiú',
0x2597E: 'xuǎn',
0x2597F: 'shēn',
0x25980: 'kuān,mì',
0x25981: 'tòng',
0x25983: 'qiǎn',
0x25985: 'chòu',
0x2598A: 'wěn',
0x2598C: 'lòng',
0x2598D: 'ǎn,yǎn',
0x25994: 'kǎn',
0x25996: 'yǎo',
0x25998: 'fú',
0x2599C: 'bèng',
0x2599D: 'lǎn',
0x2599E: 'qià',
0x2599F: 'diàn',
0x259A2: 'jiào',
0x259A3: 'guī',
0x259A5: 'xiòng',
0x259A8: 'kè',
0x259B6: 'xiàn',
0x259B7: 'wòng',
0x259C2: 'gǒng',
0x259C6: 'ǒu',
0x259C7: 'kē,cháo',
0x259CB: 'kū',
0x259D1: 'tián,diān,yǎn,chǎn',
0x259D2: 'gòu',
0x259D3: 'mǎ',
0x259D5: 'liù',
0x259D9: 'wèi',
0x259DA: 'wěn',
0x259E1: 'gòng',
0x259E3: 'tú',
0x259E4: 'níng',
0x259E7: 'mì',
0x259EB: 'láng',
0x259EC: 'qiǎn',
0x259ED: 'mán',
0x259EE: 'zhé',
0x259F0: 'huà',
0x259F1: 'yōng',
0x259F2: 'jìn,jǐn',
0x259F4: 'mèi',
0x259F7: 'fú',
0x259FB: 'qú',
0x25A0C: 'liù',
0x25A0D: 'fù',
0x25A0E: 'dàn',
0x25A10: 'gǒng',
0x25A12: 'cuì,cuàn',
0x25A15: 'xǐng',
0x25A1C: 'tū',
0x25A1D: 'shòu',
0x25A2A: 'qióng',
0x25A33: 'róng',
0x25A3B: 'lì',
0x25A3F: 'jī',
0x25A40: 'tuò',
0x25A4C: 'tóng',
0x25A52: 'tán',
0x25A54: 'líng',
0x25A56: 'yì',
0x25A57: 'ruǎn',
0x25A59: 'pǎ',
0x25A5D: 'cà',
0x25A61: 'yuè',
0x25A62: 'què',
0x25A63: 'zhù',
0x25A64: 'hài',
0x25A71: 'fá',
0x25A72: 'hài',
0x25A80: 'bū',
0x25A81: 'pīng',
0x25A82: 'liè',
0x25A8A: 'kuǐ,jué',
0x25A8B: 'fú',
0x25A8C: 'tiǎn',
0x25A8D: 'wò',
0x25A8F: 'jū',
0x25A98: 'zhēn',
0x25A9A: 'fú',
0x25AA2: 'lóng',
0x25AA6: 'xì',
0x25AA7: 'tián',
0x25AAB: 'jì',
0x25AAF: 'yào,qiáo',
0x25AB1: 'cù',
0x25AB4: 'pàng',
0x25AB5: 'qiè',
0x25ABB: 'lóng',
0x25ABC: 'jǐ',
0x25AC2: 'tóng',
0x25AC3: 'yí',
0x25AC5: 'chāng',
0x25ACB: 'gōng',
0x25ACE: 'dòng',
0x25AD6: 'xiāng',
0x25AD9: 'tǐng',
0x25ADB: 'zhuān',
0x25ADC: 'yǐ',
0x25ADD: 'yì',
0x25ADE: 'zǐ',
0x25ADF: 'qǐ',
0x25AE2: 'chǎ',
0x25AEC: 'dùn',
0x25AEF: 'chōng',
0x25AF0: 'lù',
0x25AF1: 'dùn',
0x25AF3: 'fāng',
0x25AF4: 'shì',
0x25AF5: 'tì',
0x25AF6: 'jī',
0x25AF7: 'qiū',
0x25AF8: 'shuǐ',
0x25AF9: 'chén',
0x25AFC: 'huàng',
0x25AFD: 'shi',
0x25B00: 'yún',
0x25B06: 'lóng',
0x25B08: 'mǎn',
0x25B09: 'gōu',
0x25B0D: 'xiān',
0x25B0E: 'mò',
0x25B10: 'shěn',
0x25B12: 'pō',
0x25B13: 'yào',
0x25B14: 'qū',
0x25B15: 'rǎn',
0x25B19: 'jù',
0x25B1C: 'yǐn',
0x25B1D: 'bái',
0x25B1E: 'niè',
0x25B20: 'chōu',
0x25B2A: 'róng',
0x25B2B: 'chuǎn',
0x25B2C: 'niè',
0x25B2D: 'lì,liè',
0x25B2E: 'jiāng',
0x25B2F: 'kǎo',
0x25B30: 'cè,zhà',
0x25B31: 'chòng',
0x25B32: 'zhuā,duò',
0x25B33: 'zǐ',
0x25B34: 'yáng',
0x25B3C: 'wěn',
0x25B4B: 'jì',
0x25B4C: 'jì',
0x25B50: 'lǜ',
0x25B51: 'qiú',
0x25B52: 'dùn',
0x25B53: 'báo',
0x25B54: 'chān',
0x25B56: 'bó',
0x25B58: 'chī',
0x25B59: 'zhè,niè',
0x25B5A: 'màng',
0x25B5C: 'jì',
0x25B5D: 'miào',
0x25B5E: 'yuàn',
0x25B60: 'wú',
0x25B61: 'zhì',
0x25B62: 'pīng',
0x25B65: 'chōng',
0x25B6B: 'mí',
0x25B6C: 'féi',
0x25B6D: 'cuō',
0x25B6E: 'méng',
0x25B8D: 'yín',
0x25B8E: 'mǎng',
0x25B8F: 'diǎn',
0x25B90: 'diāo',
0x25B92: 'qián,zhān',
0x25B95: 'hàng',
0x25B96: 'zhí',
0x25B97: 'jú',
0x25B98: 'niàn',
0x25B9C: 'mí',
0x25B9D: 'gǔ',
0x25BA3: 'zhuā',
0x25BA4: 'niè',
0x25BA5: 'zhuó',
0x25BA7: 'yè',
0x25BA8: 'còng',
0x25BAA: 'xū,jí',
0x25BAC: 'xì',
0x25BAF: 'bō',
0x25BBE: 'cǎn,zān',
0x25BC3: 'yǎn',
0x25BD1: 'jǐn',
0x25BD4: 'jǔ',
0x25BD5: 'dàng',
0x25BD6: 'dù',
0x25BD8: 'yé',
0x25BD9: 'jìng',
0x25BDA: 'kè',
0x25BDB: 'luò',
0x25BDC: 'wěi',
0x25BDD: 'tū',
0x25BDE: 'yóu',
0x25BDF: 'pài',
0x25BE1: 'pí',
0x25BE2: 'dìng',
0x25BE4: 'wěi',
0x25BE5: 'chè',
0x25BE6: 'jiàn,shà',
0x25BE8: 'sī',
0x25BE9: 'zhuó',
0x25BEA: 'sòu',
0x25BEC: 'ruǎn',
0x25BEE: 'yú',
0x25BF3: 'è',
0x25BF6: 'kǔ',
0x25BF8: 'zhù',
0x25BFE: 'xiá',
0x25C1B: 'fú',
0x25C1C: 'táo',
0x25C1D: 'xī',
0x25C1E: 'chōu,sǒu',
0x25C1F: 'yuán',
0x25C20: 'lǘ',
0x25C21: 'cè',
0x25C22: 'shàn',
0x25C23: 'liú',
0x25C25: 'xì',
0x25C26: 'jī',
0x25C27: 'yǐ',
0x25C28: 'tán',
0x25C2A: 'hú',
0x25C2D: 'cuō,zhǎ,cī',
0x25C2E: 'gě',
0x25C30: 'shì,shé',
0x25C31: 'sāo',
0x25C32: 'hòng',
0x25C33: 'xiàn',
0x25C36: 'xiá',
0x25C3B: 'mù',
0x25C3C: 'suǒ',
0x25C3E: 'zhài',
0x25C40: 'fū',
0x25C41: 'sè',
0x25C42: 'nú',
0x25C43: 'yì',
0x25C67: 'qín',
0x25C68: 'qìng',
0x25C75: 'huì,suì,xí',
0x25C76: 'shuǎng',
0x25C77: 'dǎn',
0x25C78: 'ōu',
0x25C79: 'mò',
0x25C7A: 'qiān',
0x25C7B: 'chì,tú',
0x25C7C: 'pái,pì',
0x25C7D: 'juàn',
0x25C80: 'cháo',
0x25C81: 'liè',
0x25C82: 'bīng',
0x25C83: 'kòu',
0x25C84: 'dàn',
0x25C85: 'chóu',
0x25C86: 'tōng',
0x25C87: 'dàn',
0x25C88: 'mǎn',
0x25C89: 'hù',
0x25C8A: 'liáo',
0x25C8B: 'xián',
0x25C8D: 'cáo',
0x25C8E: 'lù',
0x25C8F: 'chuàn',
0x25C90: 'wú',
0x25C91: 'mán',
0x25C95: 'zǐ',
0x25C97: 'dù',
0x25C9A: 'shuàng',
0x25C9B: 'fù',
0x25C9C: 'jù',
0x25C9D: 'zhòu',
0x25C9F: 'diào',
0x25CA0: 'wàng',
0x25CA1: 'chuāng',
0x25CA2: 'qiān',
0x25CA3: 'tuì',
0x25CA5: 'lián',
0x25CA6: 'biāo',
0x25CA7: 'lí',
0x25CAA: 'lí',
0x25CC6: 'bì',
0x25CC7: 'fù',
0x25CC8: 'cuì',
0x25CC9: 'dū',
0x25CCB: 'zàn,zān',
0x25CCC: 'lóng',
0x25CCD: 'xún',
0x25CCE: 'qióng',
0x25CCF: 'jī',
0x25CD0: 'qiǎn',
0x25CD2: 'jiǎn',
0x25CD3: 'shāo',
0x25CD4: 'duò',
0x25CD5: 'shū',
0x25CD6: 'bù',
0x25CD7: 'xū',
0x25CD8: 'dǒng',
0x25CDA: 'rán',
0x25CDC: 'yáng',
0x25CDD: 'ruǐ',
0x25CDE: 'lìn',
0x25CDF: 'jiǎn',
0x25CE0: 'dì',
0x25CE1: 'fén',
0x25CE2: 'diàn',
0x25CE3: 'zuì',
0x25CE5: 'nǐng',
0x25CEA: 'suàn',
0x25CEB: 'tiǎn',
0x25CEC: 'àn',
0x25CEF: 'cè',
0x25CF0: 'dìng',
0x25CF1: 'shēn',
0x25CF2: 'dù',
0x25CF3: 'tí',
0x25CF4: 'jiǎo',
0x25CF5: 'zuì',
0x25CF6: 'zhǎng',
0x25CF7: 'jiǎn',
0x25CF8: 'dàn',
0x25CF9: 'dǎn',
0x25CFA: 'sǒng',
0x25D10: 'zhǎn',
0x25D11: 'tíng',
0x25D12: 'zhì',
0x25D15: 'yóu',
0x25D16: 'pái',
0x25D21: 'lǐ',
0x25D24: 'qián',
0x25D26: 'suì,dí',
0x25D27: 'jǔ',
0x25D28: 'ài',
0x25D29: 'gé',
0x25D2A: 'jù',
0x25D2B: 'tún,diàn',
0x25D2C: 'bì',
0x25D2D: 'qià',
0x25D2E: 'bó',
0x25D2F: 'huì',
0x25D31: 'jiàn',
0x25D34: 'gōu',
0x25D35: 'suàn',
0x25D3A: 'cí',
0x25D3B: 'qiàng',
0x25D3F: 'yán',
0x25D4F: 'diàn',
0x25D52: 'miè',
0x25D5C: 'pò',
0x25D5D: 'lǐng',
0x25D5E: 'jié',
0x25D5F: 'zhù',
0x25D60: 'gǔ',
0x25D63: 'duān',
0x25D64: 'zhào',
0x25D66: 'shǎo',
0x25D67: 'qǐn',
0x25D68: 'mí',
0x25D6A: 'píng',
0x25D6B: 'cóng',
0x25D6C: 'chōu',
0x25D6F: 'sà',
0x25D76: 'tiǎn',
0x25D85: 'liú',
0x25D86: 'lǘ',
0x25D87: 'lǔ',
0x25D88: 'zōu',
0x25D8C: 'lǜ',
0x25D8D: 'huǎn',
0x25D8F: 'tiáo',
0x25D90: 'tuí',
0x25D91: 'qiǎng',
0x25D92: 'lìn',
0x25D93: 'bēi',
0x25D94: 'páo',
0x25D95: 'zhān',
0x25D97: 'lì',
0x25D9B: 'tí',
0x25D9C: 'hú',
0x25DA2: 'liè',
0x25DB5: 'huǐ',
0x25DB6: 'qū',
0x25DB7: 'xuǎn',
0x25DB9: 'jìng',
0x25DBA: 'dié',
0x25DBB: 'suí',
0x25DBD: 'wèi',
0x25DBF: 'yán',
0x25DC0: 'yān',
0x25DC1: 'bàn',
0x25DC3: 'jiǎng',
0x25DC4: 'nǐ',
0x25DC5: 'lì',
0x25DC6: 'hú',
0x25DC7: 'qì',
0x25DC8: 'zhōng',
0x25DD1: 'bì',
0x25DD4: 'yú',
0x25DD5: 'dié',
0x25DD6: 'lìn',
0x25DD7: 'lì',
0x25DD8: 'zhuó',
0x25DD9: 'jì',
0x25DDA: 'jū',
0x25DDC: 'fēng',
0x25DDE: 'yù',
0x25DE8: 'liè',
0x25DE9: 'zá',
0x25DEA: 'qián',
0x25DEB: 'jiē',
0x25DEC: 'guān',
0x25DEE: 'zhuó,zhāo',
0x25DF1: 'fù',
0x25DF9: 'sè',
0x25DFC: 'cù',
0x25E03: 'huǐ',
0x25E08: 'dàng',
0x25E09: 'lóng',
0x25E0A: 'yì',
0x25E17: 'sǎ',
0x25E18: 'yuè',
0x25E1A: 'dí',
0x25E21: 'gǎn',
0x25E22: 'zān',
0x25E23: 'shàn',
0x25E24: 'yù',
0x25E25: 'bǒ',
0x25E27: 'dìng',
0x25E28: 'fán,bǒ,bǔ',
0x25E2A: 'yù',
0x25E2C: 'shēn',
0x25E32: 'gōng',
0x25E34: 'miè',
0x25E35: 'tún',
0x25E38: 'liè',
0x25E41: 'zhā,zuò',
0x25E42: 'pēi',
0x25E44: 'mí',
0x25E46: 'míng',
0x25E47: 'fàn',
0x25E49: 'nà',
0x25E4A: 'sì',
0x25E4B: 'yí',
0x25E4C: 'jiā',
0x25E4D: 'zhù',
0x25E53: 'bān',
0x25E54: 'yù',
0x25E56: 'pǒ',
0x25E5A: 'huān',
0x25E5B: 'càn',
0x25E5C: 'jiāo',
0x25E60: 'tán',
0x25E69: 'zhì',
0x25E6B: 'mǐ',
0x25E6C: 'kǎo',
0x25E71: 'yāo',
0x25E72: 'duì',
0x25E73: 'quǎn,huán',
0x25E74: 'bù',
0x25E75: 'chù',
0x25E76: 'qiǎo',
0x25E77: 'liú',
0x25E78: 'bó',
0x25E7A: 'kāng',
0x25E7B: 'fèn',
0x25E85: 'dào',
0x25E89: 'dòu',
0x25E8A: 'gé',
0x25E99: 'líng',
0x25E9A: 'xí',
0x25E9C: 'nì',
0x25E9D: 'zhōu',
0x25E9E: 'zhōu,yù',
0x25EA3: 'chōu',
0x25EB4: 'niān',
0x25EB5: 'jī',
0x25EB7: 'qū',
0x25EC4: 'kāi',
0x25EC7: 'xiàn',
0x25EC9: 'hé',
0x25ECB: 'lín',
0x25ECD: 'zī',
0x25ED1: 'ǒu,lì',
0x25ED2: 'cù,mì',
0x25ED7: 'chá',
0x25EDD: 'zhòng',
0x25EDE: 'bú',
0x25EE4: 'chōu',
0x25EE5: 'xì',
0x25EE6: 'sà',
0x25EE7: 'xián,jiān',
0x25EE8: 'sè',
0x25EE9: 'miàn',
0x25EEB: 'fán',
0x25EEC: 'zhī',
0x25EEE: 'cuì',
0x25EF4: 'xià',
0x25EFE: 'nuò',
0x25EFF: 'lí',
0x25F00: 'zú',
0x25F02: 'cuī',
0x25F03: 'zé',
0x25F05: 'lí',
0x25F18: 'qí',
0x25F1A: 'zhuō',
0x25F1B: 'cuì',
0x25F1C: 'pū',
0x25F1E: 'fán',
0x25F1F: 'tán',
0x25F29: 'zī',
0x25F2A: 'zǔ',
0x25F2B: 'zhōu',
0x25F2C: 'róng',
0x25F2D: 'lín',
0x25F2E: 'tán',
0x25F36: 'shì',
0x25F3A: 'cuǐ',
0x25F3B: 'zī',
0x25F3C: 'fū',
0x25F41: 'xiào',
0x25F48: 'fēng,lǐ',
0x25F4F: 'xiàn',
0x25F50: 'jiàn',
0x25F52: 'fèn',
0x25F57: 'lì',
0x25F58: 'mò,miè',
0x25F5F: 'yōu',
0x25F65: 'huò',
0x25F67: 'qū',
0x25F6C: 'niàng',
0x25F70: 'mí',
0x25F73: 'qì',
0x25F76: 'hé',
0x25F78: 'liàn',
0x25F7F: 'zuò',
0x25F82: 'líng',
0x25F85: 'zhú',
0x25F87: 'niǎo',
0x25F8A: 'jǐ',
0x25F8B: 'réng',
0x25F8C: 'jié',
0x25F8D: 'gǎn',
0x25F90: 'yì',
0x25F93: 'zhóu',
0x25F95: 'wù',
0x25F9A: 'gěng,dǎn',
0x25F9B: 'cù',
0x25F9D: 'miè,miǎn',
0x25FA1: 'xún,jī',
0x25FA3: 'zhī',
0x25FA4: 'xiáo',
0x25FA7: 'fú',
0x25FA8: 'hú',
0x25FAC: 'dī',
0x25FAE: 'jué',
0x25FAF: 'diào',
0x25FB9: 'shǒu',
0x25FBC: 'wǎng',
0x25FC3: 'nà',
0x25FC4: 'dī',
0x25FC5: 'shì',
0x25FC6: 'cí',
0x25FC7: 'shū',
0x25FC9: 'wà,mò',
0x25FCA: 'chè',
0x25FCB: 'fán,biàn',
0x25FCD: 'gū',
0x25FCE: 'yuān,wǎn',
0x25FD1: 'guān,lún',
0x25FDA: 'qiè',
0x25FDC: 'zhǎn,zhěn',
0x25FDD: 'dài',
0x25FDE: 'shē',
0x25FE6: 'zhōu',
0x25FE7: 'xiǎng',
0x25FE8: 'míng',
0x25FE9: 'zì',
0x25FEA: 'huāng',
0x25FEB: 'mí,yì,wèi',
0x25FED: 'xì',
0x25FEE: 'zhì,shì',
0x25FEF: 'pài',
0x25FF0: 'duǒ',
0x25FF4: 'cì',
0x25FF5: 'móu',
0x25FF7: 'chào',
0x25FF9: 'yì',
0x25FFA: 'gōu',
0x26007: 'jīng',
0x26013: 'zēng,jiē',
0x26014: 'pīng',
0x26015: 'yè',
0x26016: 'jié',
0x26018: 'pī,bī',
0x2601B: 'shā',
0x2601C: 'zhuàng',
0x2601D: 'jiǒng',
0x26020: 'liú',
0x26021: 'yǔ',
0x26023: 'jū',
0x26028: 'nuò',
0x26038: 'mào',
0x26044: 'chēn',
0x26046: 'zhuàn,juàn,shuàn',
0x26047: 'niàn',
0x26048: 'kòng',
0x26049: 'jiē',
0x2604A: 'huà',
0x2604D: 'xīn',
0x2604E: 'zuó',
0x2604F: 'yàn',
0x26050: 'jué',
0x26055: 'hū',
0x26056: 'zhòu',
0x26057: 'shè',
0x26059: 'yǎn',
0x2605B: 'xiè,dié',
0x2605C: 'dié',
0x2605F: 'chēn,chén,zhěn',
0x26072: 'jiǎn',
0x26073: 'jì',
0x26076: 'chuò',
0x26077: 'hóng',
0x26080: 'dá',
0x26084: 'kāi',
0x26085: 'xīng,xǐ',
0x26086: 'huì',
0x26087: 'jiǎn',
0x26088: 'zhòu',
0x26089: 'zhǎ',
0x2608A: 'fù',
0x2608B: 'chì',
0x2608C: 'běng',
0x2608D: 'nuò',
0x26091: 'jì',
0x26092: 'qián',
0x26094: 'wàn',
0x26095: 'óu',
0x26096: 'bì',
0x26097: 'shuò',
0x260A0: 'jīng',
0x260A1: 'yè',
0x260C4: 'fěi',
0x260C7: 'lí',
0x260CA: 'lì',
0x260CB: 'pí',
0x260D2: 'suì',
0x260D3: 'liú',
0x260D4: 'hé',
0x260D5: 'hǔn',
0x260D6: 'tǎn',
0x260D7: 'shuò',
0x260D8: 'zhì',
0x260D9: 'bó',
0x260DD: 'xì',
0x260E1: 'pó,tāo',
0x260E2: 'qǔn',
0x260E4: 'mù',
